config,combo_count,wheel_count,cartwheel_first_count
D5548,0,0,767
D5549,0,0,240
D5550,0,0,208
D5551,0,0,163
D5552,0,0,567
D5553,0,0,343
D5554,0,0,1881
D5555,0,0,1808
D5556,0,0,123
D5557,0,0,150
D5558,0,0,1668
D5559,0,0,5506
D5560,0,0,567
D5561,0,0,93
D5562,0,0,292
D5563,0,0,1494
D5564,0,0,23
D5565,0,0,404
D5566,0,0,182
D5567,0,0,402
D5568,0,0,959
D5569,0,0,5322
D5570,0,0,0
D5571,0,0,0
D5572,0,0,242
D5573,0,0,795
D5574,0,0,0
D5575,0,0,0
D5576,0,0,119
D5577,0,0,0
D5578,0,0,70
D5579,0,0,128
D5580,0,0,186
D5581,0,0,433
D5582,0,0,64
D5583,0,0,497
D5584,0,0,66
D5585,0,0,37
D5586,0,0,672
D5587,0,0,32
D5588,0,0,15
D5589,0,0,26
D5590,0,0,169
D5591,0,0,220
D5592,0,0,39
D5593,0,0,44
D5594,0,0,105
D5595,0,0,12
D5596,0,0,127
D5597,0,0,417
D5598,0,0,321
D5599,0,0,25
D5600,0,0,315
D5601,0,0,334
D5602,0,0,6
D5603,0,0,9
D5604,0,0,49
D5605,0,0,64
D5606,0,0,173
D5607,0,0,111
D5608,0,0,56
D5609,0,0,52
D5610,0,0,11
D5611,0,0,0
D5612,0,0,327
D5613,0,0,36
D5614,0,0,12
D5615,0,0,69
D5616,0,0,191
D5617,0,0,301
D5618,0,0,152
D5619,0,0,25
D5620,0,0,247
D5621,0,0,211
D5622,0,0,218
D5623,0,0,6
D5624,0,0,0
D5625,0,0,24
D5626,0,0,263
D5627,0,0,60
D5628,0,0,25
D5629,0,0,1
D5630,0,0,19
D5631,0,0,61
D5632,0,0,5
D5633,0,0,18
D5634,0,0,11
D5635,0,0,55
D5636,0,0,653
D5637,0,0,483
D5638,0,0,43
D5639,0,0,38
D5640,0,0,24
D5641,0,0,139
D5642,0,0,160
D5643,0,0,292
D5644,0,0,26
D5645,0,0,26
D5646,0,0,117
D5647,0,0,1
D5648,0,0,93
D5649,0,0,79
D5650,0,0,0
D5651,0,0,60
D5652,0,0,167
D5653,0,0,66
D5654,0,0,17
D5655,0,0,125
D5656,0,0,797
D5657,0,0,641
D5658,0,0,137
D5659,0,0,129
D5660,0,0,513
D5661,0,0,193
D5662,0,0,70
D5663,0,0,132
D5664,0,0,146
D5665,0,0,183
D5666,0,0,66
D5667,0,0,352
D5668,0,0,246
D5669,0,0,136
D5670,0,0,928
D5671,0,0,30
D5672,0,0,61
D5673,0,0,59
D5674,0,0,76
D5675,0,0,48
D5676,0,0,85
D5677,0,0,67
D5678,0,0,35
D5679,0,0,37
D5680,0,0,4
D5681,0,0,18
D5682,0,0,521
D5683,0,0,130
D5684,0,0,0
D5685,0,0,47
D5686,0,0,21
D5687,0,0,91
D5688,0,0,27
D5689,0,0,91
D5690,0,0,10
D5691,0,0,16
D5692,0,0,24
D5693,0,0,26
D5694,0,0,57
D5695,0,0,362
D5696,0,0,71
D5697,0,0,24
D5698,0,0,68
D5699,0,0,100
D5700,0,0,39
D5701,0,0,35
D5702,0,0,62
D5703,0,0,223
D5704,0,0,111
D5705,0,0,105
D5706,0,0,64
D5707,0,0,7
D5708,0,0,10
D5709,0,0,100
D5710,0,0,36
D5711,0,0,20
D5712,0,0,104
D5713,0,0,1440
D5714,0,0,133
D5715,0,0,4
D5716,0,0,47
D5717,0,0,195
D5718,0,0,90
D5719,0,0,299
D5720,0,0,75
D5721,0,0,39
D5722,0,0,54
D5723,0,0,54
D5724,0,0,305
D5725,0,0,161
D5726,0,0,93
D5727,0,0,101
D5728,0,0,55
D5729,0,0,54
D5730,0,0,27
D5731,0,0,29
D5732,0,0,36
D5733,0,0,48
D5734,0,0,10
D5735,0,0,94
D5736,0,0,6
D5737,0,0,123
D5738,0,0,0
D5739,0,0,280
D5740,0,0,181
D5741,0,0,592
D5742,0,0,141
D5743,0,0,32
D5744,0,0,2556
D5745,0,0,451
D5746,0,0,230
D5747,0,0,0
D5748,0,0,0
D5749,0,0,2
D5750,0,0,25
D5751,0,0,0
D5752,0,0,96
D5753,0,0,99
D5754,0,0,199
D5755,0,0,84
D5756,0,0,10
D5757,0,0,95
D5758,0,0,1594
D5759,0,0,70
D5760,0,0,9
D5761,0,0,0
D5762,0,0,84
D5763,0,0,52
D5764,0,0,657
D5765,0,0,63
D5766,0,0,178
D5767,0,0,59
D5768,0,0,355
D5769,0,0,301
D5770,0,0,25
D5771,0,0,65
D5772,0,0,69
D5773,0,0,1983
D5774,0,0,49
D5775,0,0,158
D5776,0,0,442
D5777,0,0,0
D5778,0,0,51
D5779,0,0,110
D5780,0,0,247
D5781,0,0,102
D5782,0,0,64
D5783,0,0,337
D5784,0,0,58
D5785,0,0,305
D5786,0,0,234
D5787,0,0,9
D5788,0,0,8
D5789,0,0,114
D5790,0,0,47
D5791,0,0,820
D5792,0,0,89
D5793,0,0,36
D5794,0,0,11
D5795,0,0,8
D5796,0,0,720
D5797,0,0,381
D5798,0,0,143
D5799,0,0,21
D5800,0,0,161
D5801,0,0,0
D5802,0,0,106
D5803,0,0,657
D5804,0,0,77
D5805,0,0,233
D5806,0,0,542
D5807,0,0,67
D5808,0,0,47
D5809,0,0,324
D5810,0,0,303
D5811,0,0,297
D5812,0,0,95
D5813,0,0,63
D5814,0,0,18
D5815,0,0,113
D5816,0,0,177
D5817,0,0,270
D5818,0,0,129
D5819,0,0,96
D5820,0,0,893
D5821,0,0,1793
D5822,0,0,317
D5823,0,0,85
D5824,0,0,0
D5825,0,0,94
D5826,0,0,376
D5827,0,0,84
D5828,0,0,699
D5829,0,0,148
D5830,0,0,989
D5831,0,0,0
D5832,0,0,312
D5833,0,0,132
D5834,0,0,113
D5835,0,0,2
D5836,0,0,392
D5837,0,0,614
D5838,0,0,212
D5839,0,0,158
D5840,0,0,13
D5841,0,0,2528
D5842,0,0,14
D5843,0,0,58
D5844,0,0,215
D5845,0,0,377
D5846,0,0,596
D5847,0,0,119
D5848,0,0,59
D5849,0,0,65
D5850,0,0,462
D5851,0,0,995
D5852,0,0,1145
D5853,0,0,84
D5854,0,0,45
D5855,0,0,245
D5856,0,0,352
D5857,0,0,775
D5858,0,0,54
D5859,0,0,84
D5860,0,0,672
D5861,0,0,13
D5862,0,0,3
D5863,0,0,16
D5864,0,0,69
D5865,0,0,47
D5866,0,0,43
D5867,0,0,230
D5868,0,0,14
D5869,0,0,76
D5870,0,0,35
D5871,0,0,15
D5872,0,0,39
D5873,0,0,0
D5874,0,0,32
D5875,0,0,18
D5876,0,0,23
D5877,0,0,77
D5878,0,0,81
D5879,0,0,0
D5880,0,0,39
D5881,0,0,14
D5882,0,0,169
D5883,0,0,31
D5884,0,0,0
D5885,0,0,202
D5886,0,0,0
D5887,0,0,0
D5888,0,0,56
D5889,0,0,14
D5890,0,0,28
D5891,0,0,0
D5892,0,0,83
D5893,0,0,277
D5894,0,0,3
D5895,0,0,122
D5896,0,0,15
D5897,0,0,14
D5898,0,0,82
D5899,0,0,116
D5900,0,0,61
D5901,0,0,167
D5902,0,0,131
D5903,0,0,79
D5904,0,0,48
D5905,0,0,610
D5906,0,0,75
D5907,0,0,40
D5908,0,0,29
D5909,0,0,551
D5910,0,0,44
D5911,0,0,84
D5912,0,0,294
D5913,0,0,375
D5914,0,0,85
D5915,0,0,155
D5916,0,0,80
D5917,0,0,4
D5918,0,0,27
D5919,0,0,8
D5920,0,0,49
D5921,0,0,20
D5922,0,0,150
D5923,0,0,251
D5924,0,0,90
D5925,0,0,399
D5926,0,0,49
D5927,0,0,0
D5928,0,0,72
D5929,0,0,14
D5930,0,0,33
D5931,0,0,19
D5932,0,0,57
D5933,0,0,261
D5934,0,0,162
D5935,0,0,72
D5936,0,0,4
D5937,0,0,0
D5938,0,0,407
D5939,0,0,114
D5940,0,0,16
D5941,0,0,38
D5942,0,0,213
D5943,0,0,56
D5944,0,0,111
D5945,0,0,583
D5946,0,0,17
D5947,0,0,29
D5948,0,0,271
D5949,0,0,28
D5950,0,0,0
D5951,0,0,97
D5952,0,0,714
D5953,0,0,289
D5954,0,0,198
D5955,0,0,91
D5956,0,0,198
D5957,0,0,16
D5958,0,0,52
D5959,0,0,24
D5960,0,0,142
D5961,0,0,99
D5962,0,0,104
D5963,0,0,180
D5964,0,0,0
D5965,0,0,10
D5966,0,0,19
D5967,0,0,40
D5968,0,0,45
D5969,0,0,60
D5970,0,0,50
D5971,0,0,30
D5972,0,0,17
D5973,0,0,77
D5974,0,0,25
D5975,0,0,36
D5976,0,0,24
D5977,0,0,43
D5978,0,0,15
D5979,0,0,40
D5980,0,0,28
D5981,0,0,39
D5982,0,0,58
D5983,0,0,48
D5984,0,0,23
D5985,0,0,6
D5986,0,0,77
D5987,0,0,39
D5988,0,0,11
D5989,0,0,24
D5990,0,0,86
D5991,0,0,58
D5992,0,0,3
D5993,0,0,26
D5994,0,0,0
D5995,0,0,14
D5996,0,0,40
D5997,0,0,34
D5998,0,0,49
D5999,0,0,10
D6000,0,0,122
D6001,0,0,47
D6002,0,0,19
D6003,0,0,36
D6004,0,0,65
D6005,0,0,9
D6006,0,0,12
D6007,0,0,12
D6008,0,0,0
D6009,0,0,4
D6010,0,0,2
D6011,0,0,47
D6012,0,0,46
D6013,0,0,98
D6014,0,0,467
D6015,0,0,813
D6016,0,0,135
D6017,0,0,591
D6018,0,0,12
D6019,0,0,35
D6020,0,0,418
D6021,0,0,0
D6022,0,0,170
D6023,0,0,0
D6024,0,0,322
D6025,0,0,111
D6026,0,0,64
D6027,0,0,1137
D6028,0,0,1258
D6029,0,0,68
D6030,0,0,173
D6031,0,0,1028
D6032,0,0,56
D6033,0,0,0
D6034,0,0,0
D6035,0,0,204
D6036,0,0,1041
D6037,0,0,333
D6038,0,0,196
D6039,0,0,99
D6040,0,0,492
D6041,0,0,15
D6042,0,0,0
D6043,0,0,0
D6044,0,0,34
D6045,0,0,0
D6046,0,0,105
D6047,0,0,25
D6048,0,0,72
D6049,0,0,7
D6050,0,0,155
D6051,0,0,81
D6052,0,0,165
D6053,0,0,155
D6054,0,0,301
D6055,0,0,55
D6056,0,0,172
D6057,0,0,112
D6058,0,0,40
D6059,0,0,4
D6060,0,0,370
D6061,0,0,23
D6062,0,0,0
D6063,0,0,183
D6064,0,0,60
D6065,0,0,44
D6066,0,0,26
D6067,0,0,65
D6068,0,0,107
D6069,0,0,313
D6070,0,0,4
D6071,0,0,283
D6072,0,0,44
D6073,0,0,50
D6074,0,0,2
D6075,0,0,7
D6076,0,0,0
D6077,0,0,785
D6078,0,0,69
D6079,0,0,16
D6080,0,0,20
D6081,0,0,22
D6082,0,0,62
D6083,0,0,96
D6084,0,0,5
D6085,0,0,0
D6086,0,0,12
D6087,0,0,0
D6088,0,0,14
D6089,0,0,13
D6090,0,0,30
D6091,0,0,48
D6092,0,0,114
D6093,0,0,295
D6094,0,0,1068
D6095,0,0,290
D6096,0,0,2
D6097,0,0,39
D6098,0,0,19
D6099,0,0,27
D6100,0,0,57
D6101,0,0,64
D6102,0,0,140
D6103,0,0,36
D6104,0,0,17
D6105,0,0,1164
D6106,0,0,17
D6107,0,0,21
D6108,0,0,559
D6109,0,0,684
D6110,0,0,0
D6111,0,0,64
D6112,0,0,1
D6113,0,0,27
D6114,0,0,20
D6115,0,0,71
D6116,0,0,94
D6117,0,0,0
D6118,0,0,122
D6119,0,0,231
D6120,0,0,61
D6121,0,0,436
D6122,0,0,38
D6123,0,0,29
D6124,0,0,113
D6125,0,0,782
D6126,0,0,50
D6127,0,0,71
D6128,0,0,235
D6129,0,0,120
D6130,0,0,72
D6131,0,0,55
D6132,0,0,45
D6133,0,0,63
D6134,0,0,19
D6135,0,0,31
D6136,0,0,0
D6137,0,0,14
D6138,0,0,121
D6139,0,0,55
D6140,0,0,82
D6141,0,0,6
D6142,0,0,67
D6143,0,0,26
D6144,0,0,5
D6145,0,0,27
D6146,0,0,9
D6147,0,0,0
D6148,0,0,117
D6149,0,0,0
D6150,0,0,22
D6151,0,0,0
D6152,0,0,113
D6153,0,0,78
D6154,0,0,19
D6155,0,0,47
D6156,0,0,72
D6157,0,0,0
D6158,0,0,83
D6159,0,0,10
D6160,0,0,23
D6161,0,0,77
D6162,0,0,35
D6163,0,0,13
D6164,0,0,368
D6165,0,0,157
D6166,0,0,6
D6167,0,0,14
D6168,0,0,54
D6169,0,0,243
D6170,0,0,64
D6171,0,0,4
D6172,0,0,24
D6173,0,0,124
D6174,0,0,72
D6175,0,0,25
D6176,0,0,27
D6177,0,0,0
D6178,0,0,54
D6179,0,0,163
D6180,0,0,51
D6181,0,0,20
D6182,0,0,8
D6183,0,0,20
D6184,0,0,12
D6185,0,0,4
D6186,0,0,17
D6187,0,0,10
D6188,0,0,12
D6189,0,0,9
D6190,0,0,18
D6191,0,0,10
D6192,0,0,35
D6193,0,0,3
D6194,0,0,24
D6195,0,0,36
D6196,0,0,10
D6197,0,0,51
D6198,0,0,18
D6199,0,0,17
D6200,0,0,110
D6201,0,0,13
D6202,0,0,12
D6203,0,0,7
D6204,0,0,4
D6205,0,0,8
D6206,0,0,52
D6207,0,0,58
D6208,0,0,11
D6209,0,0,0
D6210,0,0,210
D6211,0,0,144
D6212,0,0,15
D6213,0,0,0
D6214,0,0,86
D6215,0,0,15
D6216,0,0,6
D6217,0,0,53
D6218,0,0,33
D6219,0,0,6
D6220,0,0,112
D6221,0,0,131
D6222,0,0,16
D6223,0,0,23
D6224,0,0,20
D6225,0,0,34
D6226,0,0,85
D6227,0,0,0
D6228,0,0,44
D6229,0,0,6
D6230,0,0,145
D6231,0,0,423
D6232,0,0,64
D6233,0,0,309
D6234,0,0,139
D6235,0,0,44
D6236,0,0,528
D6237,0,0,401
D6238,0,0,381
D6239,0,0,51
D6240,0,0,147
D6241,0,0,531
D6242,0,0,49
D6243,0,0,16
D6244,0,0,30
D6245,0,0,20
D6246,0,0,23
D6247,0,0,40
D6248,0,0,14
D6249,0,0,193
D6250,0,0,69
D6251,0,0,66
D6252,0,0,25
D6253,0,0,197
D6254,0,0,6
D6255,0,0,85
D6256,0,0,8
D6257,0,0,126
D6258,0,0,58
D6259,0,0,5
D6260,0,0,296
D6261,0,0,3
D6262,0,0,12
D6263,0,0,1
D6264,0,0,0
D6265,0,0,28
D6266,0,0,0
D6267,0,0,153
D6268,0,0,4
D6269,0,0,105
D6270,0,0,136
D6271,0,0,46
D6272,0,0,21
D6273,0,0,23
D6274,0,0,8
D6275,0,0,30
D6276,0,0,33
D6277,0,0,75
D6278,0,0,10
D6279,0,0,18
D6280,0,0,12
D6281,0,0,100
D6282,0,0,105
D6283,0,0,149
D6284,0,0,779
D6285,0,0,65
D6286,0,0,49
D6287,0,0,11
D6288,0,0,9
D6289,0,0,17
D6290,0,0,0
D6291,0,0,15
D6292,0,0,3
D6293,0,0,6
D6294,0,0,83
D6295,0,0,19
D6296,0,0,13
D6297,0,0,0
D6298,0,0,52
D6299,0,0,85
D6300,0,0,20
D6301,0,0,69
D6302,0,0,51
D6303,0,0,168
D6304,0,0,19
D6305,0,0,82
D6306,0,0,16
D6307,0,0,10
D6308,0,0,289
D6309,0,0,1008
D6310,0,0,352
D6311,0,0,0
D6312,0,0,59
D6313,0,0,40
D6314,0,0,90
D6315,0,0,23
D6316,0,0,0
D6317,0,0,20
D6318,0,0,3
D6319,0,0,2
D6320,0,0,14
D6321,0,0,18
D6322,0,0,4
D6323,0,0,0
D6324,0,0,3156
D6325,0,0,472
D6326,0,0,242
D6327,0,0,211
D6328,0,0,1828
D6329,0,0,1146
D6330,0,0,621
D6331,0,0,0
D6332,0,0,10
D6333,0,0,991
D6334,0,0,1
D6335,0,0,90
D6336,0,0,193
D6337,0,0,0
D6338,0,0,33
D6339,0,0,191
D6340,0,0,42
D6341,0,0,25
D6342,0,0,135
D6343,0,0,0
D6344,0,0,74
D6345,0,0,1309
D6346,0,0,48
D6347,0,0,18
D6348,0,0,18
D6349,0,0,0
D6350,0,0,0
D6351,0,0,0
D6352,0,0,1
D6353,0,0,184
D6354,0,0,91
D6355,0,0,149
D6356,0,0,30
D6357,0,0,92
D6358,0,0,123
D6359,0,0,134
D6360,0,0,240
D6361,0,0,1754
D6362,0,0,175
D6363,0,0,0
D6364,0,0,13
D6365,0,0,133
D6366,0,0,311
D6367,0,0,0
D6368,0,0,233
D6369,0,0,644
D6370,0,0,0
D6371,0,0,929
D6372,0,0,474
D6373,0,0,963
D6374,0,0,425
D6375,0,0,307
D6376,0,0,0
D6377,0,0,722
D6378,0,0,380
D6379,0,0,234
D6380,0,0,294
D6381,0,0,204
D6382,0,0,310
D6383,0,0,1156
D6384,0,0,39
D6385,0,0,129
D6386,0,0,1449
D6387,0,0,941
D6388,0,0,79
D6389,0,0,25
D6390,0,0,702
D6391,0,0,486
D6392,0,0,24
D6393,0,0,10
D6394,0,0,18
D6395,0,0,266
D6396,0,0,95
D6397,0,0,715
D6398,0,0,575
D6399,0,0,111
D6400,0,0,182
D6401,0,0,157
D6402,0,0,113
D6403,0,0,33
D6404,0,0,43
D6405,0,0,114
D6406,0,0,613
D6407,0,0,858
D6408,0,0,83
D6409,0,0,99
D6410,0,0,1775
D6411,0,0,516
D6412,0,0,428
D6413,0,0,55
D6414,0,0,485
D6415,0,0,130
D6416,0,0,186
D6417,0,0,508
D6418,0,0,223
D6419,0,0,64
D6420,0,0,417
D6421,0,0,360
D6422,0,0,133
D6423,0,0,919
D6424,0,0,44
D6425,0,0,220
D6426,0,0,222
D6427,0,0,86
D6428,0,0,0
D6429,0,0,0
D6430,0,0,106
D6431,0,0,0
D6432,0,0,0
D6433,0,0,12
D6434,0,0,14
D6435,0,0,0
D6436,0,0,60
D6437,0,0,0
D6438,0,0,0
D6439,0,0,0
D6440,0,0,191
D6441,0,0,42
D6442,0,0,0
D6443,0,0,80
D6444,0,0,12
D6445,0,0,0
D6446,0,0,207
D6447,0,0,308
D6448,0,0,6
D6449,0,0,9
D6450,0,0,87
D6451,0,0,324
D6452,0,0,35
D6453,0,0,51
D6454,0,0,124
D6455,0,0,32
D6456,0,0,76
D6457,0,0,356
D6458,0,0,17
D6459,0,0,29
D6460,0,0,37
D6461,0,0,0
D6462,0,0,0
D6463,0,0,11
D6464,0,0,34
D6465,0,0,14
D6466,0,0,615
D6467,0,0,344
D6468,0,0,246
D6469,0,0,8
D6470,0,0,129
D6471,0,0,124
D6472,0,0,42
D6473,0,0,0
D6474,0,0,0
D6475,0,0,106
D6476,0,0,172
D6477,0,0,166
D6478,0,0,220
D6479,0,0,438
D6480,0,0,232
D6481,0,0,106
D6482,0,0,559
D6483,0,0,200
D6484,0,0,68
D6485,0,0,38
D6486,0,0,16
D6487,0,0,0
D6488,0,0,12
D6489,0,0,54
D6490,0,0,10
D6491,0,0,3
D6492,0,0,11
D6493,0,0,143
D6494,0,0,70
D6495,0,0,47
D6496,0,0,126
D6497,0,0,157
D6498,0,0,152
D6499,0,0,84
D6500,0,0,54
D6501,0,0,46
D6502,0,0,162
D6503,0,0,171
D6504,0,0,0
D6505,0,0,6
D6506,0,0,0
D6507,0,0,463
D6508,0,0,365
D6509,0,0,285
D6510,0,0,261
D6511,0,0,274
D6512,0,0,0
D6513,0,0,40
D6514,0,0,729
D6515,0,0,479
D6516,0,0,14
D6517,0,0,20
D6518,0,0,397
D6519,0,0,60
D6520,0,0,11
D6521,0,0,52
D6522,0,0,0
D6523,0,0,520
D6524,0,0,51
D6525,0,0,19
D6526,0,0,35
D6527,0,0,92
D6528,0,0,121
D6529,0,0,169
D6530,0,0,178
D6531,0,0,77
D6532,0,0,0
D6533,0,0,52
D6534,0,0,177
D6535,0,0,85
D6536,0,0,1
D6537,0,0,19
D6538,0,0,792
D6539,0,0,177
D6540,0,0,0
D6541,0,0,0
D6542,0,0,2892
D6543,0,0,123
D6544,0,0,0
D6545,0,0,158
D6546,0,0,0
D6547,0,0,0
D6548,0,0,32
D6549,0,0,102
D6550,0,0,105
D6551,0,0,9
D6552,0,0,8
D6553,0,0,132
D6554,0,0,378
D6555,0,0,119
D6556,0,0,68
D6557,0,0,24
D6558,0,0,268
D6559,0,0,0
D6560,0,0,2
D6561,0,0,125
D6562,0,0,440
D6563,0,0,100
D6564,0,0,67
D6565,0,0,70
D6566,0,0,99
D6567,0,0,45
D6568,0,0,127
D6569,0,0,226
D6570,0,0,93
D6571,0,0,90
D6572,0,0,115
D6573,0,0,506
D6574,0,0,42
D6575,0,0,874
D6576,0,0,26
D6577,0,0,0
D6578,0,0,89
D6579,0,0,488
D6580,0,0,500
D6581,0,0,391
D6582,0,0,4
D6583,0,0,132
D6584,0,0,0
D6585,0,0,25
D6586,0,0,395
D6587,0,0,20
D6588,0,0,1
D6589,0,0,86
D6590,0,0,29
D6591,0,0,0
D6592,0,0,17
D6593,0,0,133
D6594,0,0,47
D6595,0,0,10
D6596,0,0,587
D6597,0,0,83
D6598,0,0,269
D6599,0,0,142
D6600,0,0,141
D6601,0,0,231
D6602,0,0,32
D6603,0,0,98
D6604,0,0,139
D6605,0,0,39
D6606,0,0,192
D6607,0,0,540
D6608,0,0,12
D6609,0,0,129
D6610,0,0,922
D6611,0,0,241
D6612,0,0,16
D6613,0,0,4
D6614,0,0,77
D6615,0,0,37
D6616,0,0,325
D6617,0,0,560
D6618,0,0,68
D6619,0,0,37
D6620,0,0,0
D6621,0,0,57
D6622,0,0,0
D6623,0,0,171
D6624,0,0,6
D6625,0,0,0
D6626,0,0,257
D6627,0,0,29
D6628,0,0,0
D6629,0,0,0
D6630,0,0,0
D6631,0,0,0
D6632,0,0,150
D6633,0,0,102
D6634,0,0,0
D6635,0,0,50
D6636,0,0,110
D6637,0,0,129
D6638,0,0,33
D6639,0,0,13
D6640,0,0,97
D6641,0,0,34
D6642,0,0,6
D6643,0,0,65
D6644,0,0,6
D6645,0,0,20
D6646,0,0,21
D6647,0,0,22
D6648,0,0,46
D6649,0,0,8
D6650,0,0,235
D6651,0,0,145
D6652,0,0,7
D6653,0,0,12
D6654,0,0,88
D6655,0,0,26
D6656,0,0,78
D6657,0,0,6
D6658,0,0,22
D6659,0,0,58
D6660,0,0,117
D6661,0,0,44
D6662,0,0,20
D6663,0,0,17
D6664,0,0,11
D6665,0,0,0
D6666,0,0,117
D6667,0,0,130
D6668,0,0,0
D6669,0,0,3
D6670,0,0,14
D6671,0,0,15
D6672,0,0,16
D6673,0,0,10
D6674,0,0,116
D6675,0,0,8
D6676,0,0,0
D6677,0,0,136
D6678,0,0,16
D6679,0,0,11
D6680,0,0,53
D6681,0,0,11
D6682,0,0,54
D6683,0,0,12
D6684,0,0,56
D6685,0,0,47
D6686,0,0,21
D6687,0,0,8
D6688,0,0,28
D6689,0,0,757
D6690,0,0,2
D6691,0,0,66
D6692,0,0,8
D6693,0,0,92
D6694,0,0,5
D6695,0,0,82
D6696,0,0,1
D6697,0,0,16
D6698,0,0,1
D6699,0,0,64
D6700,0,0,1
D6701,0,0,5
D6702,0,0,63
D6703,0,0,98
D6704,0,0,12
D6705,0,0,0
D6706,0,0,25
D6707,0,0,67
D6708,0,0,80
D6709,0,0,33
D6710,0,0,13
D6711,0,0,10
D6712,0,0,0
D6713,0,0,16
D6714,0,0,1
D6715,0,0,35
D6716,0,0,0
D6717,0,0,5
D6718,0,0,8
D6719,0,0,67
D6720,0,0,0
D6721,0,0,0
D6722,0,0,101
D6723,0,0,38
D6724,0,0,15
D6725,0,0,0
D6726,0,0,35
D6727,0,0,13
D6728,0,0,19
D6729,0,0,22
D6730,0,0,6
D6731,0,0,0
D6732,0,0,39
D6733,0,0,32
D6734,0,0,21
D6735,0,0,0
D6736,0,0,0
D6737,0,0,0
D6738,0,0,0
D6739,0,0,306
D6740,0,0,37
D6741,0,0,0
D6742,0,0,498
D6743,0,0,0
D6744,0,0,89
D6745,0,0,0
D6746,0,0,224
D6747,0,0,39
D6748,0,0,0
D6749,0,0,0
D6750,0,0,0
D6751,0,0,24
D6752,0,0,445
D6753,0,0,131
D6754,0,0,220
D6755,0,0,550
D6756,0,0,152
D6757,0,0,58
D6758,0,0,1021
D6759,0,0,2
D6760,0,0,0
D6761,0,0,11
D6762,0,0,0
D6763,0,0,10
D6764,0,0,112
D6765,0,0,45
D6766,0,0,1
D6767,0,0,41
D6768,0,0,55
D6769,0,0,9
D6770,0,0,357
D6771,0,0,6
D6772,0,0,0
D6773,0,0,28
D6774,0,0,33
D6775,0,0,141
D6776,0,0,83
D6777,0,0,3
D6778,0,0,93
D6779,0,0,285
D6780,0,0,70
D6781,0,0,291
D6782,0,0,4
D6783,0,0,160
D6784,0,0,8
D6785,0,0,34
D6786,0,0,34
D6787,0,0,38
D6788,0,0,84
D6789,0,0,0
D6790,0,0,0
D6791,0,0,43
D6792,0,0,25
D6793,0,0,7
D6794,0,0,0
D6795,0,0,41
D6796,0,0,169
D6797,0,0,0
D6798,0,0,0
D6799,0,0,67
D6800,0,0,113
D6801,0,0,127
D6802,0,0,33
D6803,0,0,32
D6804,0,0,36
D6805,0,0,6
D6806,0,0,224
D6807,0,0,67
D6808,0,0,68
D6809,0,0,22
D6810,0,0,86
D6811,0,0,0
D6812,0,0,9
D6813,0,0,50
D6814,0,0,328
D6815,0,0,58
D6816,0,0,196
D6817,0,0,50
D6818,0,0,15
D6819,0,0,90
D6820,0,0,18
D6821,0,0,38
D6822,0,0,24
D6823,0,0,23
D6824,0,0,0
D6825,0,0,6
D6826,0,0,0
D6827,0,0,104
D6828,0,0,2
D6829,0,0,19
D6830,0,0,187
D6831,0,0,110
D6832,0,0,31
D6833,0,0,0
D6834,0,0,28
D6835,0,0,66
D6836,0,0,98
D6837,0,0,11
D6838,0,0,22
D6839,0,0,0
D6840,0,0,0
D6841,0,0,1
D6842,0,0,8
D6843,0,0,0
D6844,0,0,3
D6845,0,0,129
D6846,0,0,0
D6847,0,0,231
D6848,0,0,6
D6849,0,0,45
D6850,0,0,16
D6851,0,0,51
D6852,0,0,25
D6853,0,0,0
D6854,0,0,48
D6855,0,0,51
D6856,0,0,22
D6857,0,0,9
D6858,0,0,26
D6859,0,0,49
D6860,0,0,0
D6861,0,0,20
D6862,0,0,12
D6863,0,0,64
D6864,0,0,13
D6865,0,0,0
D6866,0,0,48
D6867,0,0,13
D6868,0,0,4
D6869,0,0,58
D6870,0,0,6
D6871,0,0,36
D6872,0,0,4
D6873,0,0,6
D6874,0,0,0
D6875,0,0,43
D6876,0,0,0
D6877,0,0,33
D6878,0,0,0
D6879,0,0,9
D6880,0,0,0
D6881,0,0,0
D6882,0,0,0
D6883,0,0,65
D6884,0,0,59
D6885,0,0,25
D6886,0,0,0
D6887,0,0,0
D6888,0,0,333
D6889,0,0,232
D6890,0,0,0
D6891,0,0,58
D6892,0,0,4
D6893,0,0,56
D6894,0,0,56
D6895,0,0,31
D6896,0,0,74
D6897,0,0,17
D6898,0,0,96
D6899,0,0,0
D6900,0,0,21
D6901,0,0,14
D6902,0,0,304
D6903,0,0,257
D6904,0,0,58
D6905,0,0,62
D6906,0,0,32
D6907,0,0,6
D6908,0,0,27
D6909,0,0,38
D6910,0,0,17
D6911,0,0,8
D6912,0,0,11
D6913,0,0,78
D6914,0,0,239
D6915,0,0,0
D6916,0,0,16
D6917,0,0,9
D6918,0,0,99
D6919,0,0,61
D6920,0,0,43
D6921,0,0,33
D6922,0,0,5
D6923,0,0,5
D6924,0,0,16
D6925,0,0,15
D6926,0,0,25
D6927,0,0,0
D6928,0,0,72
D6929,0,0,0
D6930,0,0,9
D6931,0,0,9
D6932,0,0,5
D6933,0,0,8
D6934,0,0,7
D6935,0,0,0
D6936,0,0,6
D6937,0,0,8
D6938,0,0,0
D6939,0,0,37
D6940,0,0,0
D6941,0,0,29
